acc_x_mean,acc_y_mean,acc_z_mean,acc_x_var,acc_y_var,acc_z_var,acc_x_std,acc_y_std,acc_z_std,acc_sum_xyz,acc_max_xyz,acc_min_xyz,acc_abs_sum_mean,gyro_x_mean,gyro_y_mean,gyro_z_mean,gyro_x_var,gyro_y_var,gyro_z_var,gyro_x_std,gyro_y_std,gyro_z_std,gyro_sum_xyz,gyro_max_xyz,gyro_min_xyz,gyro_abs_sum_mean,activity_id
-0.6962839999999999,-0.705724,0.12253599999999999,0.006795983310621243,0.0032549537314629246,0.016826301306613226,0.0824377541580388,0.05705220181082343,0.1297162337821031,-639.7359999999999,0.321,-0.872,256.4293333333333,-1.1391280000000001,-6.04266,-0.5372959999999997,53.95045900562726,372.6500794913827,68.75057352343087,7.345097617161208,19.304146691614804,8.29159656058053,-3859.542,17.927,-103.049,2946.306666666667,1
-0.699062,-0.6852280000000001,0.296232,0.000885112380761522,0.0010415671503006,0.0006097697154308619,0.029750838320314974,0.0322733194806577,0.02469351565554937,-544.029,0.346,-0.765,280.087,1.440486,-0.9563120000000002,1.830732,12.571163673150298,24.055943168993988,21.95643352723046,3.545583685819628,4.904685837950683,4.685769256720871,1157.453,17.927,-20.305,1560.7416666666668,1
-0.603682,-0.699998,0.439216,0.006511447771543083,0.0009770280521042072,0.007704826997995994,0.08069354231624165,0.031257447946116894,0.08777714393847634,-432.232,0.527,-0.765,290.4826666666667,-0.24675799999999998,-4.837214,-0.51573,5.500455294024048,127.05173272966333,11.080617159418837,2.3453049469150167,11.271722704611896,3.3287560979168838,-2799.8509999999997,12.317,-56.951,1741.2883333333332,1
-0.5647380000000001,-0.715314,0.482116,0.0007599773106212413,0.000658187779559119,0.0034258783006012035,0.02756768598597353,0.025655170620347063,0.058531002901037014,-398.9680000000001,0.531,-0.799,293.6946666666667,-0.24403599999999995,1.1792399999999998,-0.6557060000000001,3.755892299302605,41.86993605851704,14.366840207979962,1.9380124610803215,6.470698266687842,3.790361487771313,139.74899999999985,18.354,-13.537,1430.1883333333335,1
-0.557512,-0.755264,0.422276,0.0004831401362725445,0.0002803950941883772,0.0008983886012024052,0.02198044895520891,0.016745002065941265,0.029973131321275145,-445.25,0.466,-0.799,289.17533333333336,-0.49093600000000004,-1.531882,-0.528164,3.095825783470942,29.696850817711425,13.72900096303006,1.7594958890179146,5.449481701750307,3.7052666520818796,-1275.491,17.622,-13.537,1271.2536666666667,1
-0.545288,-0.74985,0.45431,6.149204008016041e-05,5.465280561122254e-05,5.744478957915839e-05,0.007841686048303669,0.007392753587887435,0.007579234102411562,-420.414,0.471,-0.769,291.57466666666664,0.13457999999999998,-0.7572760000000001,0.452184,1.2056702280561122,0.7272253906052103,0.9444051724889779,1.0980301580813308,0.852775111389404,0.9718051103431068,-85.25600000000009,2.439,-4.695,433.2219999999999,1
-0.553692,-0.734444,0.4705079999999999,2.010935470941881e-05,5.775437274549109e-05,6.857909418837648e-05,0.004484345516284267,0.0075996297768701265,0.008281249554769889,-408.814,0.486,-0.757,293.1073333333333,0.27412,-0.757428,0.588936,0.4443131639278558,0.31942945973547093,0.24243671733867733,0.6665681990073152,0.5651809088561563,0.49237863208985555,52.81399999999999,2.195,-2.744,335.1793333333333,1
-0.56402,-0.716146,0.48859600000000003,3.13262525050096e-05,5.40768376753508e-05,3.586451302605217e-05,0.005596986019726117,0.007353695511465701,0.005988698775698455,-395.78499999999997,0.502,-0.734,294.79366666666664,0.44326599999999994,-0.5231279999999999,0.47401599999999994,0.4978712617675351,0.1849492661482966,0.43148809994388776,0.7055999303908236,0.43005728240351493,0.6568775380113768,197.077,3.476,-2.744,307.84499999999997,1
-0.57231,-0.702566,0.4987619999999999,1.7260420841683392e-05,3.0674993987976005e-05,1.9143643286573183e-05,0.004154566263965878,0.005538501059670929,0.0043753449334393265,-388.057,0.509,-0.718,295.60633333333334,0.420446,-0.43895,0.30596799999999996,0.3264450612064128,0.1429448251503006,0.41685382262124243,0.5713537093661096,0.3780804479873306,0.6456421784713592,143.73199999999997,2.317,-2.744,270.75066666666663,1
-0.595328,-0.7034179999999999,0.45640200000000003,0.0007489783727454922,0.0002183159078156315,0.004903523442885773,0.02736746924261526,0.014775517175910679,0.07002516292652072,-421.1719999999999,0.51,-0.745,292.52466666666663,-0.2566579999999999,2.4163200000000007,-0.40221799999999996,1.689358486008016,71.18743247855713,2.082045906288577,1.2997532404298964,8.437264513961686,1.4429296262425888,878.7220000000004,47.134,-6.707,856.1326666666668,1
