acc_x_mean,acc_y_mean,acc_z_mean,acc_x_var,acc_y_var,acc_z_var,acc_x_std,acc_y_std,acc_z_std,acc_sum_xyz,acc_max_xyz,acc_min_xyz,acc_abs_sum_mean,gyro_x_mean,gyro_y_mean,gyro_z_mean,gyro_x_var,gyro_y_var,gyro_z_var,gyro_x_std,gyro_y_std,gyro_z_std,gyro_sum_xyz,gyro_max_xyz,gyro_min_xyz,gyro_abs_sum_mean,activity_id
-0.632255,-0.7504675000000001,0.27503500000000003,3.0045087719298298e-05,3.634480576441109e-05,4.0434862155388375e-05,0.00548133995655244,0.006028665338564672,0.006358841258860641,-443.07499999999993,0.29,-0.767,221.0343333333333,0.34022749999999996,-0.7169525,0.549835,0.23703798570802,0.2861199501190477,0.2611347245864662,0.48686546982510476,0.5349018135312757,0.5110134289688151,69.24399999999997,1.707,-3.232,249.80866666666665,1
-0.644255,-0.7366575000000001,0.288425,4.802002506265673e-05,5.3674379699248214e-05,3.37838345864661e-05,0.006929648263992678,0.007326280072400195,0.005812386307401298,-436.995,0.302,-0.75,222.57833333333335,0.3615474999999999,-0.6644800000000001,0.6956049999999999,0.21094582731203007,0.23093713243107772,0.21588905661654137,0.4592883923114431,0.48055918722991625,0.46463863013802603,157.0689999999999,1.829,-2.622,252.40566666666666,1
-0.6602275,-0.7196924999999998,0.29762249999999996,3.9188715538847186e-05,3.956686090225571e-05,8.205507518797006e-06,0.006260089099912811,0.00629021946375925,0.00286452570573158,-432.919,0.305,-0.742,223.6723333333333,0.2174275,-0.5562674999999999,0.49737000000000003,0.41880097217418544,0.32502392074561404,0.3364556522305764,0.647148338616569,0.5701086920453099,0.5800479740767797,63.412000000000035,2.073,-2.805,236.36399999999995,1
-0.6651400000000001,-0.7139924999999999,0.300855,1.1950275689223079e-05,1.417287593984965e-05,6.194461152882216e-06,0.0034569170787311456,0.0037646880268954095,0.002488867443815001,-431.31100000000004,0.308,-0.726,223.99833333333333,0.2269175,-0.49667500000000003,0.28484000000000004,0.12461191548245615,0.12436870112781954,0.25253436030075194,0.3530041295543951,0.3526594690743743,0.502527969670099,6.032999999999987,1.646,-2.805,173.41633333333334,1
-0.6700674999999999,-0.706445,0.30842749999999997,5.1847562656641493e-05,3.699947368421058e-05,4.396465538847126e-05,0.00720052516533631,0.006082719267252976,0.006630584845130274,-427.23400000000004,0.328,-0.719,224.65866666666668,0.33497499999999997,-0.7841475,0.37770250000000005,0.5029570620300752,2.325745980695489,0.9523733072619048,0.7091946573614858,1.5250396652859521,0.9758961559827484,-28.587999999999994,4.329,-9.817,309.13933333333335,1
-0.68538,-0.6910550000000001,0.310555,0.00011607077694235517,4.5345338345864266e-05,6.418243107769435e-05,0.01077361485028842,0.006733894738252468,0.008011393828647694,-426.3520000000001,0.329,-0.709,224.93200000000002,0.5970075,-0.09031000000000006,0.52766,0.72490145608396,5.771428785864662,1.339457979348371,0.8514114493498193,2.4023798171531205,1.1573495493360555,413.743,9.085,-9.817,422.175,1
-0.69726,-0.6783375,0.3125325,2.1701654135338308e-05,3.6118890977443546e-05,2.1898690476190515e-05,0.0046585034222739715,0.006009899414918984,0.0046796036665716165,-425.226,0.323,-0.707,225.08400000000003,0.2575425,-0.6983849999999998,0.5082175,0.28960546184837094,0.21050852308270682,0.27760765432957396,0.5381500365589237,0.45881207817875375,0.52688485870214,26.950000000000045,2.5,-2.805,238.65133333333333,1
-0.6930075000000001,-0.6833475,0.3074375,0.0006035613471177937,0.00047761578320801887,0.0003772843045112783,0.02456748556767244,0.021854422509140315,0.01942380767283486,-427.567,0.33,-0.755,224.50566666666668,-0.05086249999999993,-0.29203250000000003,-0.058322500000000055,9.203942289317043,7.1314904275125315,12.621082148865916,3.0337999751659703,2.6704850547255514,3.5526162400216994,-160.48700000000002,11.585,-16.341,732.805,1
-0.6990725000000001,-0.6813775000000001,0.2964075,0.00031943583333333275,0.00030219548245613944,0.00018213678571428569,0.017872767925907078,0.017383770662780254,0.013495806226909369,-433.6170000000001,0.313,-0.737,223.58100000000002,0.07231750000000002,-1.0173124999999998,1.363785,6.381615254830828,1.6182529822994984,2.5008928509022557,2.5261859105835476,1.272105727641967,1.5814211491257653,167.51600000000008,5.61,-16.341,503.7213333333334,1
-0.67639,-0.715505,0.2368875,0.001461907669172931,0.0023939999749373426,0.005152967261904763,0.03823490119214291,0.04892851903478525,0.07178417138829954,-462.00300000000004,0.313,-0.783,217.17100000000002,-0.21852750000000007,2.0906225,-1.802215,2.441532495482456,25.809471939843355,25.795152429849622,1.5625403980321455,5.0803023472863655,5.078892835042852,27.951999999999884,20.549,-20.427,889.3106666666666,1
-0.6065175,-0.7887700000000001,0.19207000000000002,0.0021530172368421055,0.0006260422055137836,0.002190762005012532,0.04640061677221657,0.025020835427974494,0.04680557664437574,-481.28700000000003,0.286,-0.844,211.64766666666665,-0.07708500000000001,-2.6181900000000002,-0.009294999999999973,9.15566416819549,215.08232823448623,27.24990425862155,3.025832805723986,14.665685399410632,5.220144084086334,-1081.8280000000002,28.476,-47.439,1869.2679999999998,1
-0.6075625,-0.78483,0.218585,0.001147073778195489,0.00047662766917293183,0.0007619075438596493,0.033868477648035626,0.021831804075085774,0.027602672766593624,-469.523,0.286,-0.844,214.797,0.0877025,-0.4312875000000001,1.9288774999999998,8.653870249617794,191.34201764896616,9.476091265657896,2.9417461225635693,13.83264319098003,3.0783260492770896,634.117,28.476,-47.439,1573.9096666666662,1
-0.62673,-0.7700975,0.21062250000000002,4.7841704260651713e-05,4.735638471177954e-05,6.855137218045115e-05,0.006916769785141884,0.0068815975406717545,0.00827957560388521,-474.48199999999997,0.229,-0.805,214.32666666666668,0.554655,-0.2407475,0.23833249999999995,1.6409542315538848,4.372626555131578,2.3069548089661653,1.2809973581369654,2.0910826275237375,1.5188662906807056,220.89599999999996,11.707,-7.5,448.20599999999996,1
-0.6483599999999999,-0.747845,0.23349,0.00019101794486215572,0.00017614634085213064,9.495228070175433e-05,0.013820924168164578,0.013272013443789553,0.00974434608897664,-465.08599999999996,0.253,-0.777,217.29266666666663,0.52086,-0.622505,1.073665,0.24975051167919796,0.5532527067418546,0.4857609401253132,0.49975044940369784,0.7438095903803974,0.6969655229100742,388.808,2.927,-2.317,331.7913333333333,1
-0.6713225,-0.725795,0.24635250000000003,0.0002117228007518796,5.857942355889735e-05,3.173257518796994e-05,0.01455069760361611,0.007653719589774462,0.00563316742055213,-460.306,0.255,-0.774,219.12933333333334,0.52158,-0.4611425,0.56907,1.2065580587468672,0.2384715159837093,0.4087057043609022,1.0984343670638075,0.48833545435869113,0.6393009497575475,251.803,10.244,-5.183,254.23233333333334,1
-0.6601325,-0.7306450000000001,0.243125,0.0013798746303258149,0.0007456881954887231,0.005974545739348371,0.03714666378459598,0.027307291983803942,0.07729518574496326,-459.06100000000004,0.331,-0.81,217.85366666666667,1.4234599999999995,-0.6704750000000002,0.6654475000000002,24.230252058546363,556.2064506259399,36.61262955613409,4.9224233928570555,23.58402956718677,6.050837095488036,567.3729999999998,55.915,-93.659,2601.7090000000003,1
-0.683045,-0.6915025,0.31484750000000006,0.00013867466165413462,0.00013053633458646544,3.4320043859649186e-05,0.011776020620486983,0.011425249869760637,0.005858331149708865,-423.87999999999994,0.331,-0.728,225.25266666666667,0.18561749999999996,-0.5932625,1.0297875,0.8780601415476191,6.002930655231829,0.9339959973370928,0.9370486335018152,2.4500878872464615,0.9664346834303356,248.857,7.744,-9.329,468.63899999999995,1
-0.7087299999999999,-0.6619300000000001,0.32310249999999996,0.00022545573934837118,0.0002493234085213034,0.0001625533771929827,0.01501518362686155,0.015789978103889296,0.012749642237842704,-419.023,0.338,-0.764,225.835,0.45518749999999997,0.4654024999999999,-0.026495000000000175,1.001278764254386,8.935862887713032,10.94271288719298,1.000639177853029,2.9892913688218874,3.3079771594122263,357.63799999999986,13.537,-14.756,568.2013333333333,1
-0.6410149999999999,-0.7339475,0.29611,0.0029866313533834592,0.0025939245551378455,0.0003392710776942358,0.05465008100070355,0.05093058565476982,0.018419312628169267,-431.54099999999994,0.338,-0.802,222.80966666666663,1.2373950000000002,1.1196524999999997,-3.1874824999999998,3.74516678593985,11.201592347612781,12.39068881172306,1.9352433402391158,3.346878000108875,3.52004102415342,-332.174,13.537,-14.756,1020.1046666666667,1
-0.5929725,-0.7749625,0.30505000000000004,0.0001153601441102759,7.26777882205515e-05,3.8819548872180516e-05,0.010740583974359862,0.008525126874161551,0.006230533594498991,-425.154,0.324,-0.802,223.06466666666665,-1.178515,-2.3569075,1.041275,3.30439280679198,3.6881558485651627,2.044518465538847,1.8177988906344893,1.920457197795661,1.4298665901191085,-997.6589999999999,4.634,-7.927,728.2056666666667,1
-0.6209975,-0.749885,0.3077725,0.00014017292606516318,0.000139269949874687,3.16999937343359e-05,0.011839464771059677,0.01180126899425172,0.005630274747677585,-425.244,0.319,-0.775,223.8206666666667,0.2474,-0.5969374999999999,1.0319625,1.3328918195488721,0.6003639635025063,0.27769288831453637,1.1545093414731957,0.7748315710543203,0.5269657373250526,272.97,2.866,-4.451,340.5893333333333,1
-0.6440375,-0.7258974999999999,0.31932000000000005,4.8462249373433664e-05,5.7721296992481306e-05,2.7561503759398548e-05,0.006961483273946269,0.007597453322823465,0.005249905119085348,-420.2459999999999,0.331,-0.743,225.234,0.35329499999999997,-0.6084999999999999,0.7134525,0.282747817518797,0.371569664160401,0.1989590403446115,0.5317403666440954,0.6095651434919823,0.44604824889759576,183.29900000000004,2.134,-2.744,257.11966666666666,1
-0.6043875000000001,-0.7476599999999999,0.3451325,0.0037158920739348376,0.0013970420050125334,0.0009255187406015038,0.06095811737525067,0.037377025095806295,0.030422339499149367,-402.76599999999996,0.419,-0.817,226.29066666666665,-1.7878174999999998,-4.8064425,-0.608005,14.263096841296992,94.99614304931704,8.73274156388471,3.7766515382408516,9.746596485405407,2.955121243516873,-2880.906,7.195,-39.329,1414.524666666667,1
-0.5294875,-0.7816124999999999,0.4112625,0.00019422540726817078,0.00017692966791979972,0.00017180310150375914,0.013936477577500377,0.013301491191584488,0.013107368214243435,-359.93500000000006,0.433,-0.817,229.64833333333334,0.43591250000000004,-1.0270599999999999,0.8891125,6.455233383302005,11.08231845754386,2.8792916640037594,2.5407151322613886,3.329011633735133,1.6968475665196798,119.18600000000004,7.805,-14.939,699.4333333333333,1
-0.5546625000000001,-0.7559575,0.42921,0.00028596350250626514,9.038164786967435e-05,9.570516290726821e-05,0.01691045541983613,0.009506926310310517,0.009782901558702725,-352.5640000000001,0.444,-0.773,231.97733333333335,0.8115725,0.5860124999999999,0.8060625,1.2772955335776943,27.511776809367163,0.7467118231516292,1.1301750013062997,5.245166995374615,0.8641248886310526,881.4590000000001,38.537,-2.805,451.45966666666664,1
-0.59341,-0.7508975000000001,0.36284,0.0011174555388471172,0.0004542075125313291,0.0018430770927318292,0.03342836428614354,0.02131214471918134,0.04293107374305736,-392.5870000000001,0.444,-0.8,227.6196666666667,0.0037224999999997976,0.5521075000000002,-0.6539175,7.887136070670426,114.46165214129698,5.942016326510026,2.808404541847635,10.69867525169808,2.4376251406871456,-39.235000000000014,40.793,-19.695,1344.9503333333334,1
-0.563925,-0.7748900000000001,0.362785,0.0008700845864661646,0.0002510605513784465,0.0036602243358395997,0.029497196247544693,0.01584489038707578,0.060499787899129034,-390.41200000000003,0.414,-0.828,226.88000000000002,0.3564399999999999,3.374955,-0.4876899999999999,7.3341641166917295,408.7462958275439,16.640512996390978,2.7081661907445285,20.217475011176443,4.079278489683069,1297.482,79.817,-20.61,1851.0073333333332,1
-0.52294,-0.8391424999999999,0.1843725,0.0073360264661654125,0.0031188844047619056,0.012055477437343356,0.08565060692234126,0.05584697310295255,0.10979743820938336,-471.08399999999995,0.414,-0.957,206.194,-1.1371625,-0.1558075000000008,-2.4262125,57.752620296835836,793.7692434290162,43.93154479432958,7.599514477704206,28.17391068753176,6.62808756688757,-1487.6730000000002,79.817,-60.061,4239.0723333333335,1
-0.49223,-0.86461,0.17975000000000002,0.006488102355889724,0.0017629302255639098,0.0010957719298245613,0.08054875763095123,0.04198726265861957,0.033102445979482566,-470.836,0.254,-0.957,204.87866666666665,0.47456249999999983,0.011277499999999918,3.3431525000000004,52.51824804620927,91.28621962455514,23.190168956635336,7.246947498513376,9.554382220978766,4.815617193739068,1531.5970000000002,22.378,-25.244,2335.5723333333335,1
-0.5967925,-0.7990700000000001,0.19038750000000002,0.0010853327756892225,0.0003994988471177936,0.00038861387844611533,0.0329443891382011,0.019987467251200028,0.019713291923119165,-482.19000000000005,0.24,-0.863,211.5,1.4400899999999999,-0.3143249999999999,1.5995375,22.20253082897243,40.57950613972431,25.836574098840853,4.711956157369509,6.370204560273109,5.082969023989902,1090.121,16.098,-20.976,1509.0776666666668,1
-0.6286725,-0.765755,0.223715,0.0010300202944862162,0.0007813483458646617,0.0003625802255639098,0.032093929246607,0.027952608927695133,0.019041539474630453,-468.28499999999997,0.253,-0.845,215.75233333333333,1.4148325,0.3844549999999998,2.077065,6.142866580895989,7.034806388947369,2.0491527526566418,2.4784807001257825,2.6523209438051363,1.431486204144714,1550.541,9.024,-5.854,801.529,1
-0.6752125000000001,-0.719745,0.24769249999999998,0.0004570650062656632,0.00022667666666666679,0.00032740645989974944,0.021379078704791356,0.015055785156100853,0.018094376471703838,-458.90599999999995,0.269,-0.749,219.01999999999998,1.1436475,0.70376,1.1698275,3.12630155212406,19.56505608761905,3.3191254313220546,1.7681350491758427,4.423240451028979,1.821846709062553,1206.894,21.341,-4.573,720.292,1
-0.69892,-0.7027475000000001,0.17498000000000002,0.003100840701754386,0.0016425050062656636,0.008711959498746865,0.05568519284113494,0.040527830021673546,0.09333787815644227,-490.675,0.267,-0.819,211.92100000000002,1.88099,8.295544999999999,-2.051027500000001,7.741915829473686,188.69086859446116,38.23190429748747,2.782429842686727,13.736479483275952,6.1831953145188185,3250.2029999999995,43.841,-23.963,2017.397,1
-0.4759775,-0.8646224999999998,0.0901775,0.02621745062030075,0.0038328771867167915,0.01121209623433584,0.161918036735568,0.061910234910851306,0.10588718635574297,-500.16899999999987,0.208,-1.135,196.49766666666662,-1.2169125,14.385227500000001,-8.459595,29.86506462139724,557.0184246172869,128.23600616639098,5.46489383441227,23.601237777228697,11.324133793204272,1883.4879999999998,102.073,-74.939,3961.6886666666674,2
-0.382795,-0.8776949999999999,0.01801,0.08196223857142858,0.012447480676691727,0.025222706666666667,0.2862904793586901,0.11156827809324533,0.1588165818378757,-496.99199999999996,0.442,-1.243,190.68800000000002,0.6193749999999999,-2.8038075000000013,4.96769,86.0665934981203,4928.365220120745,655.8555128911279,9.27720828148858,70.20231634441092,25.609676157482504,1113.3029999999994,102.073,-332.5,8223.256333333333,2
-0.6537424999999999,-0.744045,0.12592250000000002,0.0143402919235589,0.005662007994987467,0.015430878690476192,0.11975095792334564,0.07524631549110872,0.124221087945953,-508.746,0.376,-0.938,203.94933333333333,-0.9009075000000003,2.343000000000001,4.52407,94.67766665558271,1479.4975486716792,298.8438973334336,9.730244943246943,38.46423726881477,17.28710205133971,2386.465,100.671,-166.463,5337.932333333333,2
-0.76312,-0.65495,0.0058,0.00017992040100250656,0.00024962155388471175,0.00011379949874686717,0.01341344105748061,0.0157994162513908,0.010667684788503416,-564.908,0.024,-0.802,190.42000000000004,1.4511149999999997,-0.020579999999999998,1.9356624999999996,3.6406286985213034,2.9479798181453636,14.324590113878447,1.9080431595017193,1.7169682053390982,3.784784024733571,1346.4789999999998,15.427,-4.817,775.427,2
-0.715125,-0.6994600000000001,0.0034000000000000002,0.004886059523809525,0.0028970359899749367,0.0005798796992481204,0.06990035424666691,0.053824120893656374,0.024080691419644088,-564.474,0.063,-0.835,191.14066666666668,1.0503274999999999,2.3030475,-2.7390400000000006,6.582617619291979,106.58650918320176,54.69189144200501,2.56566124406399,10.324074253084476,7.395396638585723,245.7339999999997,47.439,-21.402,1617.6273333333331,2
-0.6903125,-0.7209450000000001,0.020804999999999997,0.007234636434837094,0.004301215012531329,0.004923154862155389,0.08505666602234709,0.06558364897237214,0.07016519694375117,-556.181,0.104,-0.835,197.1076666666667,1.1834049999999998,-1.6957025,2.9623649999999997,8.415873429548872,236.0041565954825,74.71533237771928,2.9010124835217224,15.362426780801348,8.643803120022996,980.0269999999999,47.439,-56.89,2301.9249999999997,2
-0.7821025,-0.6318424999999999,0.08360999999999999,9.562104636591497e-05,7.854906641604024e-05,0.00013753674185463656,0.009778601452452951,0.008862791118831597,0.011727605972858934,-532.134,0.102,-0.811,199.67399999999998,0.45447499999999996,0.39056250000000003,0.6763849999999999,2.1567435281954883,1.9386638807957395,1.948637169699248,1.4685855535839538,1.392359106263804,1.3959359475632283,608.569,4.512,-4.756,481.8583333333333,2
-0.778745,-0.6350199999999999,0.039185000000000005,0.0006236891979949882,0.0003018792982456145,0.0014055596741854638,0.024973770199851447,0.017374674047176096,0.03749079452592948,-549.832,0.101,-0.841,194.72733333333335,-0.2377825,0.7360300000000001,-0.21828499999999998,9.201981839793234,7.116612916390978,12.129904048897242,3.0334768566437478,2.6676980557010155,3.482801178490848,111.98500000000004,9.939,-16.585,768.1523333333333,2
-0.772065,-0.6431925000000001,0.001475,6.715867167919811e-05,7.199041979949887e-05,6.29718045112782e-05,0.008195039455621804,0.00848471683673055,0.007935477585582244,-565.513,0.016,-0.795,189.54566666666668,0.6326800000000001,-0.6309775000000001,0.86401,1.2034218823057643,0.6180747538784461,2.2422258695739345,1.0970058715912894,0.786177304352171,1.497406380904641,346.28499999999997,8.963,-2.622,387.65633333333335,2
-0.7772475,-0.637055,0.0079725,4.700876566416048e-05,3.4122280701754446e-05,2.1154630325814538e-05,0.0068562938723599415,0.005841427967693725,0.004599416302729569,-562.532,0.021,-0.792,189.67133333333334,0.13220249999999997,-0.37084249999999996,0.014507500000000029,0.3561309488659148,0.5351202633521303,1.122164335783208,0.5967670809167633,0.7315191476319196,1.0593225834386841,-89.65299999999999,2.195,-2.866,259.605,2
-0.7707175,-0.6445000000000001,0.0042125,5.999768796992493e-05,3.8922305764411096e-05,1.9801848370927317e-05,0.007745817450077489,0.006238774379989318,0.0044499267826479255,-564.402,0.017,-0.793,189.35333333333332,0.08995749999999997,-0.5157775,0.17060500000000003,0.5071720157330827,0.7102795167857143,1.4069546907017543,0.7121601054068408,0.8427808236936305,1.1861512090377662,-102.08600000000001,2.988,-3.963,308.70666666666665,2
-0.7916925,-0.62007,0.03394,0.0005650806453634079,0.0005412181453634096,0.0005963823558897244,0.023771424975449155,0.023264095627455832,0.024420940929655525,-551.129,0.111,-0.847,192.77433333333337,-1.3254475000000001,-2.2969475,1.15606,32.97486337568296,96.72924125788843,10.489300748270677,5.742374367427028,9.835102503679789,3.2387189980408424,-986.5340000000001,11.585,-53.293,1269.966,2
-0.812465,-0.5940875,0.038239999999999996,0.0001123696992481197,7.935823934837106e-05,3.441844611528822e-05,0.010600457501830744,0.008908324160490068,0.005866723626973425,-547.3249999999999,0.061,-0.844,192.639,0.7407425000000001,0.004749999999999999,0.4412025,1.3034517004448622,1.7357706541353382,2.378039329818296,1.1416880924512012,1.317486491063699,1.5420892742699095,474.678,5.427,-4.085,429.4646666666667,2
-0.7988599999999999,-0.6108875,0.0333975,0.0004140154385964902,0.00048270159774436186,0.00014571879072681706,0.020347369328650083,0.02197047104056629,0.012071403842421023,-550.54,0.053,-0.835,192.41933333333336,1.15536,0.1111325,-0.3816975,1.86405391518797,2.818624696685464,5.906491344354637,1.3653035981744024,1.6788760218329,2.430327415052268,353.918,5.427,-7.378,589.578,2
-0.7876375,-0.6264400000000001,0.033569999999999996,0.00011129432957393503,8.866305764411043e-05,0.00031454145363408515,0.010549612768909342,0.009416106288913186,0.01773531656424788,-552.2030000000001,0.055,-0.812,193.09833333333336,-0.09736500000000006,-0.38366999999999996,0.6782399999999998,3.986687585739348,1.9479190086215539,3.1923962530325807,1.9966691227490216,1.395678691039436,1.7867278060836744,78.88199999999992,5.427,-7.317,524.0306666666667,2
-0.798955,-0.6113175,0.012774999999999998,0.0001774516040100248,0.00012497914160401023,6.649561403508772e-05,0.01332109620151528,0.011179407032754923,0.008154484289952843,-558.9989999999999,0.034,-0.827,189.81633333333332,0.1234025,-0.5387474999999999,0.8408824999999999,2.879772035582707,1.8086798583897246,2.3055249961842104,1.6969891088580111,1.344871688448279,1.5183955335103598,170.21499999999997,5.122,-6.89,489.8909999999999,2
-0.7929824999999999,-0.61708,0.0029850000000000002,0.00021308991854636583,0.00014835949874686746,0.00025691706766917295,0.014597599752917115,0.01218029140648398,0.016028632744846734,-562.831,0.03,-0.821,189.82233333333332,-0.12829249999999992,-0.23802500000000001,-0.16048750000000006,6.962340583402255,3.1103885557644113,2.0055051126253134,2.638624752290908,1.763629370294227,1.4161585760871955,-210.722,5.061,-10.549,540.2846666666666,2
